id,price,used,engine_displacement,vehicle_year,brand,model,engine,doors,traction_control,power,fuel_type,km,transmission,trim,permalink
116,11900,Usado,1400.0,2019,Fiat,Strada,1.4,2,,87.0,Nafta,51000.0,Manual,working,https://auto.mercadolibre.com.uy/MLU-480791079-fiat-strada-working-14-2019-motorland-permuto-financio-_JM
117,8900,Usado,2400.0,2010,Great Wall,Wingle 3,2.4,5,,134.0,Nafta,75675.0,Manual,2.4 4x2,https://auto.mercadolibre.com.uy/MLU-480590618-gwm-wingle-3-24-4x2-24-motorland-permuto-financio-_JM
118,22990,Usado,1999.0,2018,Ford,Focus III,2.0,5,Delantera,170.0,Nafta,27700.0,Automática,2.0 Se Plus At,https://auto.mercadolibre.com.uy/MLU-480582362-ford-focus-iii-20-se-plus-at-_JM
119,19400,Usado,1798.0,2015,Toyota,Corolla,1.8,4,Delantera,140.0,Nafta,74400.0,Automática,1.8 Se-g Cvt 140cv,https://auto.mercadolibre.com.uy/MLU-480565904-toyota-corolla-le-automatico-_JM
120,4490,Usado,-1.0,2000,Chevrolet,Celta,1.4,3,Delantera,-1.0,Nafta,1111.0,Manual,CHEVROLET CELTA LT EXTRA FULL AÑO 2012 RETIRA CON U$D 4.490 Y FINANCIA EL SALDO EN JUNCAL AUTOMÓVILES,https://auto.mercadolibre.com.uy/MLU-480563469-chevrolet-celta-lt-full-2012-retira-con-ud-4490-y-financio-_JM
121,12000,Usado,-1.0,2002,Gaz,2.2 turbodiesel,2.2 turbodiesel,4,Integral,-1.0,Diésel,85000.0,Manual,Furgón 4x4,https://auto.mercadolibre.com.uy/MLU-480530803-gaz-22-turbodiesel-furgon-4x4-_JM
122,10700,Usado,1599.0,2011,Volkswagen,Suran,1.6,5,Delantera,101.0,Nafta,124000.0,Manual,1.6 Highline 101cv 11c,https://auto.mercadolibre.com.uy/MLU-480457824-volkswagen-suran-_JM
123,23990,Nuevo,2489.0,2020,Nissan,NP300 Frontier,2.5,4,4x2,161.0,Nafta,0.0,Manual,2.5 S Doble Cabina,https://auto.mercadolibre.com.uy/MLU-480294489-nissan-np300-frontier-25-s-doble-cabina-_JM
124,21490,Nuevo,1598.0,2021,Nissan,Versa,1.6,4,Delantera,106.0,Nafta,0.0,Manual,1.6 Sense,https://auto.mercadolibre.com.uy/MLU-480293751-nissan-new-versa-sense-16-_JM
125,10490,Usado,-1.0,2020,Renault,Kwid,1.2,5,,-1.0,Nafta,9780.0,Manual,Renault kwid 2020,https://auto.mercadolibre.com.uy/MLU-479998017-renault-clio-renaul-clio-mio-2017-extrafull-vendo-o-permuto-_JM
126,6990,Usado,-1.0,2000,Nissan,March,1.6,5,Delantera,-1.0,Nafta,40000.0,Manual,NISSAN MARCH EXTRA FULL AÑO 2014 ÚNICO CON 40.000 KM RETIRA CON U$D 6.990 Y FINANCIA EN JUNCAL AUTOMÓVILES,https://auto.mercadolibre.com.uy/MLU-479675400-nissan-march-extra-full-40000-km-retira-ud-6990-y-financia-_JM
127,25990,Nuevo,1600.0,2021,Nissan,Versa,1.6,5,,118.0,Nafta,0.0,Automática,Exclusive Cvt,https://auto.mercadolibre.com.uy/MLU-479604670-nissan-versa-exclusive-cvt-16-2021-0km-_JM
128,14490,Nuevo,-1.0,2021,Renault,Kwid,NAFTA,5,Delantera,-1.0,Nafta,0.0,,BITONO,https://auto.mercadolibre.com.uy/MLU-479532395-renault-kwid-bitono-entrega-inmediata-_JM
129,21490,Nuevo,-1.0,2021,Renault,Duster,1.6,5,4x2,-1.0,Nafta,0.0,Manual,Zen,https://auto.mercadolibre.com.uy/MLU-479532391-renault-duster-zen-manual-16-entrega-ya-_JM
130,15490,Usado,-1.0,2016,Citroën,DS3,1.2,3,4x2,-1.0,Nafta,100000.0,Manual,"1,2",https://auto.mercadolibre.com.uy/MLU-480709351-citroen-ds-3-12-unico-dueno-_JM
131,46990,Nuevo,1300.0,2022,Jeep,Compass,1.3,5,4x2,180.0,Nafta,0.0,Manual,Limited 1.3 Turbo | +1 año de seguro Zucchino Motors,https://auto.mercadolibre.com.uy/MLU-479256752-jeep-compass-13-turbo-limited-2022-zucchino-motors-_JM
132,12990,Usado,999.0,2019,Kia,Picanto,1.0,5,Delantera,87.0,Nafta,27000.0,Manual,1.0 Ex Plus 5p,https://auto.mercadolibre.com.uy/MLU-479470692-kia-picanto-2019-10-ex-plus-5p-_JM
133,26990,Usado,1.6,2018,Peugeot,308,1.6,5,Delantera,163.0,Nafta,69000.0,Manual,1.6t Allure 5p Aut,https://auto.mercadolibre.com.uy/MLU-479229309-peugeot-308-2018-16t-allure-automatico-_JM
134,32800,Usado,5.0,1995,Mercedes-Benz,Clase SL,5.0,2,Trasera,306.0,Nafta,58197.0,Manual,5.0 Sl500 Roadster,https://auto.mercadolibre.com.uy/MLU-480863369-mercedes-benz-clase-sl-500sl-_JM
135,75990,Nuevo,-1.0,2021,Hyundai,Santa Fe,NAFTA 2.5 180HP,5,4x2,-1.0,Nafta,0.0,Automática,PREMIUM Y LIMITED 2.5 / 3.5 4WD HTRAC,https://auto.mercadolibre.com.uy/MLU-479927719-nueva-hyundai-santa-fe-limited25-2021-dejate-sorprender-_JM
136,64990,Nuevo,-1.0,2021,Hyundai,Santa Fe,NAFTA 2.5 180HP,5,4x2,-1.0,Nafta,0.0,Automática,PPREMIUM Y LIMITED 2.5 / 3.5 4WD HTRAC,https://auto.mercadolibre.com.uy/MLU-479927736-nueva-hyundai-santa-fe-premium-25-2021-dejate-sorprender-_JM
137,62900,Nuevo,-1.0,2021,Hyundai,KONA LIMITED EV,ELECTRICO 64 KM,5,4x2,-1.0,Eléctrico,0.0,Automática,100% ELECTRICA / OLIVA AUTOMOTORES,https://auto.mercadolibre.com.uy/MLU-479927760-nueva-hyundai-kona-ev-limited-100-electrica-_JM
138,30990,Nuevo,-1.0,2021,Hyundai,Creta PREMIUM 1.6 2021,NAFTA,5,4x2,-1.0,Nafta,0.0,Manual,AUTOMATICA / OLIVA AUTOMOTORES,https://auto.mercadolibre.com.uy/MLU-479927743-nueva-creta-premium-2021-manual-y-automatica-_JM
139,13990,Nuevo,998.0,2021,Hyundai,HB20,1.0,5,Delantera,101.0,Nafta,0.0,Manual,1.0 Comfort Mt,https://auto.mercadolibre.com.uy/MLU-475520209-hyundai-hb20-10-hatchback-confort-zucchino-motors-_JM
140,15990,Nuevo,998.0,2021,Hyundai,HB20,1.0,5,Delantera,80.0,Nafta,0.0,Manual,1.0 Premium Mt,https://auto.mercadolibre.com.uy/MLU-475520142-hyundai-hb20-10-premium-hatchback-zucchino-motors-_JM
141,25990,Nuevo,-1.0,2021,Renault,Duster,1.6,5,4x2,-1.0,Nafta,0.0,Automática secuencial,Intense CVT,https://auto.mercadolibre.com.uy/MLU-479532399-renault-duster-intense-automatica-entrega-ya-_JM
142,22990,Nuevo,-1.0,2021,Renault,Duster Zen Techno,1.6,5,,-1.0,Nafta,0.0,Manual,Zen Techno,https://auto.mercadolibre.com.uy/MLU-479532418-renault-duster-zen-tecno-16-manual-entrega-inmediata-_JM
143,8580,Usado,1999.0,2008,Ford,Ecosport,2.0,5,4x4,143.0,Nafta,250000.0,Manual,2.0 Xlt Plus 4wd 4x4,https://auto.mercadolibre.com.uy/MLU-480418850-ford-ecosport-20-xlt-plus-4wd-4x4-2008-_JM
144,28990,Nuevo,-1.0,2021,Hyundai,Creta PREMIUM 1.6 2021,NAFTA,5,4x2,-1.0,Nafta,0.0,Manual,MANUAL / OLIVA AUTOMOTORES,https://auto.mercadolibre.com.uy/MLU-479927721-nueva-creta-premium-2021-manual-y-automatica-entrego-hoy-_JM
145,19490,Nuevo,-1.0,2021,Renault,Sandero Stepway,1.6,5,4x2,-1.0,Nafta,0.0,Manual,MANUAL,https://auto.mercadolibre.com.uy/MLU-479532360-renault-sandero-stepway-16-_JM
146,14990,Nuevo,1.0,2021,Renault,Logan,1.0,4,Delantera,66.0,Nafta,0.0,Manual,Life,https://auto.mercadolibre.com.uy/MLU-479532333-renault-logan-10-life-promocion-_JM
147,28990,Nuevo,-1.0,2021,Renault,Captur,1.6,5,4x2,-1.0,Nafta,0.0,Automática secuencial,- SUV,https://auto.mercadolibre.com.uy/MLU-479532353-renault-grand-capture-intense-16-cvt-_JM
148,22314,Nuevo,2.0,2021,Renault,Duster Oroch,2.0,5,4x2,143.0,Nafta,0.0,Manual,2.0 Privilege,https://auto.mercadolibre.com.uy/MLU-479532368-renault-duster-oroch-20-privilege-4x2-_JM
149,19874,Nuevo,-1.0,2021,Renault,Kangoo Express,1.6,3,4x2,-1.0,Nafta,0.0,Manual,Confort,https://auto.mercadolibre.com.uy/MLU-479532349-renault-kangoo-express-confort-_JM
150,32990,Nuevo,1.6,2021,Nissan,Kicks,0.0,5,Delantera,118.0,Nafta,0.0,Automática,Exclusive,https://auto.mercadolibre.com.uy/MLU-479532338-nueva-nissan-kicks-exclusive-cvt-_JM
151,11990,Nuevo,999.0,2020,Renault,Kwid,1.0,5,Delantera,66.0,Nafta,0.0,Manual,1.0 Sce 66cv Life,https://auto.mercadolibre.com.uy/MLU-479532400-renault-kwid-life-entrega-ya-_JM
152,14490,Nuevo,-1.0,2021,Renault,Kwid,1.0,4,Delantera,-1.0,Nafta,0.0,Manual,OUTSIDER,https://auto.mercadolibre.com.uy/MLU-479532424-renault-kwid-outsider-_JM
153,32990,Nuevo,1600.0,2021,Nissan,Kicks,1.6,5,,118.0,Nafta,0.0,Automática,Exclusive,https://auto.mercadolibre.com.uy/MLU-459135046-nissan-kicks-exclusive-16-2021-0km-_JM
154,64344,Nuevo,6400.0,2021,RAM,2500,6.4,4,,410.0,Nafta,0.0,Automática,Laramie,https://auto.mercadolibre.com.uy/MLU-480899894-ram-2500-laramie-64-2021-0km-_JM
155,22800,Usado,-1.0,2019,Peugeot,208,1600 TURBO,5,Delantera,-1.0,Nafta,23000.0,Manual,GT 1.6 TURBO 165 HP,https://auto.mercadolibre.com.uy/MLU-480879304-peugeot-208-gt-16-turbo-165-hp-_JM
156,35990,Nuevo,-1.0,2021,BYD,E2,,5,,-1.0,Eléctrico,0.0,Automática,e2 400 GL,https://auto.mercadolibre.com.uy/MLU-480832035-byd-e2-e2-400-gl-2021-0km-_JM
157,28490,Nuevo,1600.0,2021,Nissan,Kicks,1.6,5,,118.0,Nafta,0.0,Manual,ADVANCEMANUAL,https://auto.mercadolibre.com.uy/MLU-480864921-nissan-kicks-advancemanual-16-2021-0km-_JM
158,6490,Usado,-1.0,2000,VOLKWAGEN,Gol,1.6,5,Delantera,-1.0,Nafta,75000.0,Manual,VOLKSWAGEN GOL G7 MODELO NUEVO 2017 RETIRA CON U$D 6.490 Y EL SALDO LO FINANCIA EN JUNCAL AUTOMÓVILES,https://auto.mercadolibre.com.uy/MLU-480694081-volkswagen-gol-g7-modelo-nuevo-2017-retira-con-ud-6490-_JM
159,10900,Usado,-1.0,2015,Mitsubishi,Mirage,1.2,4,Delantera,-1.0,Nafta,59400.0,Manual,GLS,https://auto.mercadolibre.com.uy/MLU-480684665-mitsubishi-mirage-12-gls-extra-full-_JM
160,14490,Usado,1300.0,2019,Fiat,Argo,1.3,5,,99.0,Nafta,75000.0,Manual,Drive MT,https://auto.mercadolibre.com.uy/MLU-480682779-fiat-argo-drive-mt-13-2019-_JM
161,10990,Usado,1000.0,2019,Renault,Kwid,1.0,5,,66.0,Nafta,34000.0,Manual,Intense,https://auto.mercadolibre.com.uy/MLU-480605803-renault-kwid-intense-10-2019-_JM
162,16700,Usado,2500.0,2011,Hyundai,H1,2.5,5,,136.0,Diésel,188000.0,Manual,GRAND STAREX 2.5,https://auto.mercadolibre.com.uy/MLU-480791012-hyundai-h-1-25-2011-motorland-permuto-financio-_JM
163,16900,Usado,2400.0,2015,Hyundai,H1,2.4,5,,175.0,Nafta,149000.0,Manual,FURGON,https://auto.mercadolibre.com.uy/MLU-480791011-hyundai-h-1-furgon-24-motorland-permuto-financio-_JM
164,13900,Usado,1200.0,2018,Citroën,C-Elysée,1.2,4,,82.0,Nafta,116000.0,Manual,N1 1.2ES,https://auto.mercadolibre.com.uy/MLU-480791039-citron-c-elysee-n1-12es-12-motorland-permuto-financio-_JM
165,28490,Nuevo,1598.0,2021,Nissan,Kicks,1.6,5,Delantera,118.0,Nafta,0.0,Manual,1.6 Advance,https://auto.mercadolibre.com.uy/MLU-480529627-nissan-kicks-advance-tm-_JM
166,25990,Usado,1800.0,2017,Honda,HR-V,1.8,5,,141.0,Nafta,56000.0,Automática,Ex CVT (Mexicana),https://auto.mercadolibre.com.uy/MLU-480520676-honda-hr-v-ex-cvt-mexicana-18-2017-_JM
167,10490,Usado,1400.0,2012,Peugeot,207,1.4,5,,-1.0,Nafta,140000.0,Manual,Active,https://auto.mercadolibre.com.uy/MLU-480520399-peugeot-207-active-14-2012-_JM
168,11800,Usado,1500.0,2015,Citroën,C3,1.5,5,,90.0,Nafta,89347.0,Manual,ORIGINE,https://auto.mercadolibre.com.uy/MLU-480448445-citron-c3-origine-15-2015-motorland-permuto-financio-_JM
169,17500,Usado,2400.0,2014,Hyundai,H1,2.4,4,,175.0,Nafta,88000.0,Manual,FURGON 3AS,https://auto.mercadolibre.com.uy/MLU-480791095-hyundai-h-1-furgon-5as-24-motorland-permuto-financio-_JM
170,17900,Usado,1800.0,2017,Nissan,Sentra,1.8,4,,-1.0,Nafta,91254.0,Automática,SR,https://auto.mercadolibre.com.uy/MLU-480435748-nissan-sentra-sr-18-2017-excelente-_JM
171,14590,Usado,1596.0,2014,Ford,Fiesta Kinetic Design,1.6,4,Delantera,120.0,Nafta,18650.0,Manual,1.6 Sedan Se Plus 120cv,https://auto.mercadolibre.com.uy/MLU-480424840-ford-fiesta-kinetic-sedan-se-plus-mexicano-18650km-_JM
172,29490,Nuevo,1600.0,2021,Peugeot,208,1.6,5,,-1.0,Nafta,0.0,Automática,Feline,https://auto.mercadolibre.com.uy/MLU-480520454-peugeot-208-feline-16-2021-0km-entrega-inmediata-_JM
173,9900,Usado,1800.0,2010,Fiat,Strada,1.8,3,,105.0,Nafta,157000.0,Manual,ADVENTURE LOCKER,https://auto.mercadolibre.com.uy/MLU-480369971-fiat-strada-adventure-locker-motorland-permuto-financio-_JM
174,13200,Usado,1600.0,2017,Volkswagen,Gol,1.6,4,,101.0,Nafta,62480.0,Manual,POWER,https://auto.mercadolibre.com.uy/MLU-480791094-volkswagen-gol-16-2017-motorland-permuto-financio-_JM
175,18990,Usado,2400.0,2017,Chevrolet,Captiva,2.4,5,,184.0,Nafta,95000.0,Automática,SPORT,https://auto.mercadolibre.com.uy/MLU-480791042-chevrolet-captiva-sport-24-motorland-permuto-financio-_JM
176,16500,Usado,1600.0,2019,Citroën,Berlingo,1.6,3,,115.0,Nafta,52000.0,Manual,-,https://auto.mercadolibre.com.uy/MLU-480791085-citron-berlingo-16-2019-motorland-permuto-financio-_JM
177,27900,Usado,2000.0,2019,Volkswagen,Amarok,2.0,4,,158.0,Nafta,73000.0,Manual,TSI,https://auto.mercadolibre.com.uy/MLU-480346107-volkswagen-amarok-tsi-20-motorland-permuto-financio-_JM
178,15990,Usado,1.2,2021,Suzuki,Dzire,1.2,5,Delantera,83.0,Nafta,1.0,Manual,1.2 Gl 4p,https://auto.mercadolibre.com.uy/MLU-480328574-suzuki-dzire-gl-2021-nueva-version-permuto-financio-100-_JM
179,13990,Usado,1600.0,2018,Volkswagen,Gol,1.6,4,,101.0,Nafta,48000.0,Manual,COMFORT,https://auto.mercadolibre.com.uy/MLU-480327537-volkswagen-gol-comfort-16-motorland-permuto-financio-_JM
180,11900,Usado,1600.0,2014,Renault,Sandero Stepway,1.6,5,,-1.0,Nafta,107066.0,Manual,Privilege,https://auto.mercadolibre.com.uy/MLU-480296202-renault-sandero-stepway-privilege-2014-blanco-5-puertas-_JM
181,14200,Usado,1200.0,2016,Peugeot,208,1.2,5,,-1.0,Nafta,90388.0,Manual,ACTIVE 1.2 E,https://auto.mercadolibre.com.uy/MLU-480296104-peugeot-208-active-12-e-2016-blanco-5-puertas-_JM
182,9300,Usado,1800.0,2011,Geely,Emgrand 718,1.8,5,,140.0,Nafta,104000.0,Manual,Gl,https://auto.mercadolibre.com.uy/MLU-480791101-geely-emgrand-718-18-2011-motorland-permuto-financio-_JM
183,19800,Usado,2400.0,2017,Suzuki,Grand Vitara,2.4,5,,166.0,Nafta,19000.0,Manual,LIMITED,https://auto.mercadolibre.com.uy/MLU-480791075-suzuki-grand-vitara-limited-motorland-permuto-financio-_JM
184,28200,Usado,2000.0,2016,Hyundai,Tucson,2.0,5,,141.0,Nafta,52000.0,Automática,GL SPORT,https://auto.mercadolibre.com.uy/MLU-480791009-hyundai-tucson-gl-sport-20-motorland-permuto-financio-_JM
185,23900,Usado,2700.0,2017,Toyota,Hilux,2.7,5,,150.0,Nafta,97000.0,Manual,DX 4X4,https://auto.mercadolibre.com.uy/MLU-480791015-toyota-hilux-dx-4x4-27-motorland-permuto-financio-_JM
186,5100,Usado,1598.0,2007,Chevrolet,Corsa Classic,1.6,5,Delantera,115.0,Nafta,139500.0,Manual,1.6,https://auto.mercadolibre.com.uy/MLU-480191301-chevrolet-corsa-clasic-_JM
187,24900,Usado,2400.0,2016,Hyundai,H1,2.4,4,,-1.0,Nafta,106425.0,Automática,Minibus,https://auto.mercadolibre.com.uy/MLU-480158686-hyundai-h-1-minibus-24-2016-excelente-_JM
188,12900,Usado,1800.0,2013,Chevrolet,Spin,1.8,5,,-1.0,Nafta,129179.0,Manual,LTZ 7,https://auto.mercadolibre.com.uy/MLU-480042105-chevrolet-spin-ltz-7-2013-blanco-5-puertas-_JM
189,39090,Nuevo,2800.0,2021,Chevrolet,S-10,2.8,4,,200.0,Diésel,0.0,Manual,LT D MT 4x4  Precio Leasing,https://auto.mercadolibre.com.uy/MLU-479991069-chevrolet-s10-lt-d-mt-4x4-precio-leasing-2021-azul-0km-_JM
190,28680,Nuevo,2500.0,2022,Chevrolet,S-10,2.5,4,,200.0,Nafta,0.0,Manual,LTZ 4x2 Nafta Precio Leasing,https://auto.mercadolibre.com.uy/MLU-479990995-chevrolet-s10-ltz-4x2-nafta-precio-leasing-2022-_JM
191,25990,Usado,1000.0,2021,Volkswagen,Nivus,1.0,5,,116.0,Nafta,1300.0,Automática,COMFORTLINE,https://auto.mercadolibre.com.uy/MLU-479976439-volkswagen-nivus-10-tsi-motorland-permuto-financio-_JM
192,11500,Usado,2000.0,2012,Volkswagen,Bora,2.0,4,,115.0,Nafta,105000.0,Manual,TRENDLINE,https://auto.mercadolibre.com.uy/MLU-480791098-volkswagen-bora-trendline-20-motorland-permuto-financio-_JM
193,11790,Nuevo,1300.0,2021,Karry,Q22,1.3,4,,82.0,Nafta,0.0,Manual,"1.3L, 16V, Tasa 0%",https://auto.mercadolibre.com.uy/MLU-479937261-karry-q22-doble-cabina-13l-16v-tasa-0-2021-0km-_JM
194,41990,Nuevo,1500.0,2021,Jetour,X95,1.5,5,,-1.0,Nafta,0.0,Automática,"LUXURY AT, 7 plazas, 1.6T. Tasa0%",https://auto.mercadolibre.com.uy/MLU-479929853-jetour-x95-luxury-at-7-plazas-16t-tasa0-2021-0km-_JM
195,30490,Nuevo,1500.0,2021,Jetour,X70,1.5,5,,147.0,Nafta,0.0,Automática,"7P, At, Turbo.  Tasa 0%",https://auto.mercadolibre.com.uy/MLU-479928807-jetour-x70-7p-at-turbo-tasa-0-2021-0km-_JM
196,27490,Nuevo,1500.0,2021,Jetour,X70,1.5,5,,147.0,Nafta,0.0,Manual,"7P, Mt, Turbo,  Tasa 0%",https://auto.mercadolibre.com.uy/MLU-479928794-jetour-x70-7p-mt-turbo-tasa-0-2021-0km-_JM
197,52800,Nuevo,2000.0,2021,Subaru,XV,2.0,5,,-1.0,Nafta,0.0,Automática,2.0i-S ES CVT. Tasa 0% o 1 año Seguro Total,https://auto.mercadolibre.com.uy/MLU-479928795-subaru-xv-20i-s-es-cvt-tasa-0-o-1-ano-seguro-total-2021-_JM
198,43990,Usado,2000.0,2021,Subaru,XV,2.0,5,,-1.0,Nafta,1000.0,Automática,2.0i-S CVT (JI). DESCUENTA IVA,https://auto.mercadolibre.com.uy/MLU-479928782-subaru-xv-20i-s-cvt-ji-descuenta-iva-2021-excelente-_JM
199,19990,Nuevo,1600.0,2020,Citroën,Berlingo,1.6,5,,-1.0,Diésel,0.0,Manual,M69 1.6L HDI BUSINESS FURGON. Tasa 0%,https://auto.mercadolibre.com.uy/MLU-479928756-citron-berlingo-m69-16l-hdi-business-furgon-tasa-0-2021-_JM
200,17990,Nuevo,1600.0,2021,Citroën,C3,1.6,5,,115.0,Nafta,0.0,Manual,URBAN TRAIL 1.6L. Tasa 0%,https://auto.mercadolibre.com.uy/MLU-479928743-citron-c3-urban-trail-16l-tasa-0-2021-0km-_JM
201,19990,Nuevo,1600.0,2022,Citroën,C3,1.6,5,,115.0,Nafta,0.0,Automática,Feel At,https://auto.mercadolibre.com.uy/MLU-479928751-citron-c3-feel-at-2022-0km-_JM
202,15490,Usado,1400.0,2017,Chevrolet,Prisma,1.4,4,,98.0,Nafta,43210.0,Manual,LTZ,https://auto.mercadolibre.com.uy/MLU-479925201-chevrolet-prisma-ltz-14-2017-motorland-permuto-financio-_JM
203,24990,Usado,1400.0,2018,Volkswagen,Vento,1.4,4,,160.0,Nafta,81000.0,Automática,1.4 Tsi Dsg,https://auto.mercadolibre.com.uy/MLU-480791034-volkswagen-vento-14-tsi-dsg-motorland-permuto-financio-_JM
204,12190,Usado,1600.0,2015,Volkswagen,Gol,1.6,4,,101.0,Nafta,90500.0,Manual,COMFORT,https://auto.mercadolibre.com.uy/MLU-480791020-volkswagen-gol-comfort-16-motorland-permuto-financio-_JM
205,6490,Usado,1000.0,2014,Suzuki,Alto,1.0,5,,-1.0,Nafta,125000.0,Manual,Standar,https://auto.mercadolibre.com.uy/MLU-481014025-suzuki-alto-standar-10-2014-_JM
206,36990,Nuevo,-1.0,2022,Hyundai,KONA HIBRIDA,HIBRIDO,5,Delantera,-1.0,Híbrido,0.0,Automática secuencial,SAFE y LIMITED / OLIVA AUTOMOTORES,https://auto.mercadolibre.com.uy/MLU-479927749-hyundai-kona-hibrida-safe-y-limited-oliva-automotores-_JM
207,8900,Usado,1800.0,2006,Toyota,Corolla,1.8,4,,192.0,Nafta,178000.0,Manual,1.8 Xei,https://auto.mercadolibre.com.uy/MLU-479781518-toyota-corolla-18-xei-18-motorland-permuto-financio-_JM
208,8990,Usado,1600.0,2007,Ford,Ecosport,1.6,5,,-1.0,Nafta,136000.0,Manual,Full,https://auto.mercadolibre.com.uy/MLU-480520480-ford-ecosport-full-16-2007-_JM
209,17990,Nuevo,1598.0,2021,Renault,LOGAN ZEN MANUAL,1.0,4,Delantera,66.0,Nafta,0.0,Manual,1.6,https://auto.mercadolibre.com.uy/MLU-479745427-logan-zen-16-mt-_JM
210,52800,Nuevo,-1.0,2021,Subaru,XV,2.0,5,4x4,-1.0,Nafta,0.0,Automática secuencial,2.0i-S ES Cvt,https://auto.mercadolibre.com.uy/MLU-479677196-subaru-xv-20i-s-es-cvt-_JM
211,5990,Usado,-1.0,2000,Fiat,Uno,1.4,5,Delantera,-1.0,Nafta,1111.0,Manual,FIAT UNO WAY AÑO 2016 EXTRA FULL RETIRA CON U$D 5.990 Y EL SALDO FINANCIO EN JUNCAL AUTOMÓVILES,https://auto.mercadolibre.com.uy/MLU-479676393-fiat-uno-way-2016-extra-full-retira-con-ud-5990-y-financia-_JM
212,14990,Usado,1600.0,2018,Nissan,Note,1.6,5,,110.0,Nafta,52262.0,Manual,SENSE M/T,https://auto.mercadolibre.com.uy/MLU-480791100-nissan-note-sense-mt-16-motorland-permuto-financio-_JM
213,9900,Usado,1500.0,2014,BYD,F3,1.5,4,,107.0,Nafta,85234.0,Manual,NEW F3 GS-I,https://auto.mercadolibre.com.uy/MLU-479651749-byd-new-f3-gs-i-15-2014-motorland-permuto-financio-_JM
214,17900,Usado,1000.0,2019,Volkswagen,Up!,1.0,5,,101.0,Nafta,59191.0,Manual,TSI,https://auto.mercadolibre.com.uy/MLU-479626119-volkswagen-up-tsi-2019-blanco-5-puertas-_JM
215,14900,Usado,1800.0,2015,Nissan,Sentra,1.8,4,,-1.0,Nafta,68332.0,Automática,-,https://auto.mercadolibre.com.uy/MLU-479580028-nissan-sentra-18-2015-excelente-_JM
216,6200,Usado,1100.0,2011,Chery,QQ3,1.1,4,,68.0,Nafta,166000.0,Manual,CONFORT,https://auto.mercadolibre.com.uy/MLU-479514790-chery-qq3-confort-11-motorland-permuto-financio-_JM
217,20890,Usado,898.0,2021,Renault,Clio,0.9,5,Delantera,90.0,Nafta,6500.0,Manual,0.9 Iv Tce90 Intense,https://auto.mercadolibre.com.uy/MLU-480830499-renault-clio-iv-09-tce-intens-_JM
218,8900,Usado,1400.0,2006,Honda,Fit,1.4,5,,101.0,Nafta,146000.0,Automática,FIT LXL AT,https://auto.mercadolibre.com.uy/MLU-479401727-honda-fit-fit-lxl-at-14-2006-motorland-permuto-financio-_JM
219,5800,Usado,2200.0,2007,Effa,Aojun,2.2,4,,-1.0,Nafta,197000.0,Manual,DC 2.2I FB,https://auto.mercadolibre.com.uy/MLU-479385489-effa-dc-22i-fb-2007-motorland-permuto-financio-_JM
220,39500,Usado,2488.0,2020,Nissan,Qashqai,2.0,5,Delantera,150.0,Nafta,7000.0,Automática,2.0 Advance At,https://auto.mercadolibre.com.uy/MLU-479337245-nissan-qashqai-advance-cvt-nueva-_JM
221,16690,Usado,1.2,2021,Suzuki,Swift,1.2,5,Delantera,100.0,Nafta,1.0,Manual,1.2 Gl 5p,https://auto.mercadolibre.com.uy/MLU-480664149-suzuki-swift-gl-12-full-us16690-permuto-y-financio-_JM
222,16690,Usado,1.2,2021,Suzuki,Swift,1.2,5,Delantera,100.0,Nafta,1.0,Manual,1.2 Gl 5p,https://auto.mercadolibre.com.uy/MLU-480645960-suzuki-swift-12-gl-5p-reserve-hoy-permuto-financio-100-_JM
223,11490,Usado,1600.0,2015,Renault,Sandero Stepway,1.6,4,,101.0,Nafta,109000.0,Manual,Full,https://auto.mercadolibre.com.uy/MLU-479301823-renault-sandero-stepway-motorland-permuto-financio-_JM
224,7990,Usado,1500.0,2014,Faw,V5,1.5,5,,101.0,Nafta,84000.0,Manual,Full,https://auto.mercadolibre.com.uy/MLU-479279173-faw-v5-full-motorland-permuto-financio-_JM
225,7990,Usado,1500.0,2013,BYD,F3,1.5,4,,-1.0,Nafta,116000.0,Manual,Gl,https://auto.mercadolibre.com.uy/MLU-480791096-byd-f3-gl-15-impecable-motorland-permuto-financio-_JM
226,12990,Usado,-1.0,2017,Citroën,C3,1.5,5,Delantera,-1.0,Nafta,90000.0,,TENDANCE,https://auto.mercadolibre.com.uy/MLU-479244988-citron-c3-tendance-15-2017-_JM
227,10900,Usado,2000.0,2011,Volkswagen,Bora,2.0,4,,116.0,Nafta,140000.0,Manual,Trendline,https://auto.mercadolibre.com.uy/MLU-479211543-volkswagen-bora-trendline-motorland-permuto-financio-_JM
228,27490,Nuevo,1500.0,2021,Jetour,X70,1.5,5,,147.0,Nafta,0.0,Manual,Luxury MT,https://auto.mercadolibre.com.uy/MLU-480520469-jetour-x70-luxury-mt-15-2021-0km-_JM
229,25990,Usado,2000.0,2019,Great Wall,Wingle 6,2.0,4,,-1.0,Diésel,75000.0,Manual,Full,https://auto.mercadolibre.com.uy/MLU-479151849-gwm-wingle-6-full-20-2019-motorland-permuto-financio-_JM
230,48800,Nuevo,1995.0,2021,Subaru,XV,2.0,5,Integral,150.0,Nafta,0.0,Manual,2.0,https://auto.mercadolibre.com.uy/MLU-479143033-subaru-xv-20i-s-cvt-_JM
